order_id,order_date,store_city,region,category,sub_category,product_name,customer_segment,quantity_sold,unit_price,unit_cost,discount_percent,total_revenue,total_cost,profit,is_return
ORD100173,2024-04-07,Kolkata,East,Footwear,Formal Shoes,Formal Shoes Style 97,Premium,5,2152,1269.27,0.07826960407441493,9917.82,6346.34,3571.48,0
ORD100174,2023-09-17,Mumbai,West,Footwear,Sneakers,Sneakers Style 116,Premium,4,1619,1049.69,0.017375259566229453,6363.48,4198.77,2164.71,0
ORD100175,2024-12-03,Hyderabad,South,Footwear,Formal Shoes,Formal Shoes Style 246,Middle,5,2844,1568.91,0.07693048936413399,13126.05,7844.53,5281.52,0
ORD100176,2024-08-13,Pune,West,Women,Ethnic Wear,Ethnic Wear Style 173,Premium,5,2912,1966.02,0.03235003949114738,14088.98,9830.12,4258.86,0
ORD100177,2024-11-02,Mumbai,West,Men,Shirts,Shirts Style 34,Middle,11,1502,886.03,0.32490007524679276,11154.0,9746.38,1407.63,0
ORD100178,2024-07-17,Chennai,South,Accessories,Belts,Belts Style 17,Middle,4,2748,1834.98,0.318917015260898,7486.46,7339.94,146.53,0
ORD100179,2023-04-30,Kolkata,East,Men,T-Shirts,T-Shirts Style 203,Budget,5,1920,1067.07,0.08408715794259226,8792.76,5335.33,3457.43,0
ORD100180,2024-12-26,Noida,North,Men,Shirts,Shirts Style 200,Budget,5,3314,2313.97,0.01056934799062741,16394.87,11569.86,4825.01,0
ORD100181,2024-05-19,Gurgaon,North,Footwear,Sneakers,Sneakers Style 228,Premium,3,3511,2198.89,0.003557086703554835,10495.53,6596.68,3898.85,0
ORD100182,2024-10-12,Mumbai,West,Footwear,Formal Shoes,Formal Shoes Style 138,Middle,12,1362,769.2,0.27611640030011264,11831.15,9230.43,2600.73,0
ORD100183,2024-07-03,Bengaluru,South,Footwear,Sneakers,Sneakers Style 119,Budget,2,1762,1131.65,0.26820796272391095,2578.84,2263.3,315.54,0
ORD100184,2023-07-09,Chennai,South,Women,Dresses,Dresses Style 288,Premium,11,2311,1439.53,0.2670934952071476,18631.22,15834.8,2796.42,0
ORD100185,2023-08-14,Ahmedabad,West,Footwear,Sneakers,Sneakers Style 213,Budget,1,2488,1573.69,0.03759928899413115,2394.45,1573.69,820.76,0
ORD100186,2023-06-21,Hyderabad,South,Women,Dresses,Dresses Style 18,Middle,3,2969,2016.56,0.08159469389686173,8180.24,6049.68,2130.55,0
ORD100187,2023-05-29,Pune,West,Women,Tops,Tops Style 285,Budget,4,2559,1616.66,0.017742876946970687,-10054.38,6466.63,-3587.75,1
ORD100188,2024-04-10,Chennai,South,Men,T-Shirts,T-Shirts Style 189,Budget,3,2286,1545.58,0.0505852692951829,6511.09,4636.73,1874.36,0
ORD100189,2023-12-19,Noida,North,Footwear,Formal Shoes,Formal Shoes Style 186,Premium,5,1853,1196.01,0.08733229158608077,8455.87,5980.04,2475.83,0
ORD100190,2024-10-17,Noida,North,Men,T-Shirts,T-Shirts Style 231,Budget,4,3975,2710.84,0.27909308009016626,11462.42,10843.36,619.06,0
ORD100191,2024-12-31,Chennai,South,Men,T-Shirts,T-Shirts Style 121,Middle,4,3445,2328.8,0.0848047791130772,12611.39,9315.21,3296.18,0
ORD100192,2024-02-22,Pune,West,Men,Shirts,Shirts Style 227,Budget,3,1924,1169.42,0.012471405691139048,5700.02,3508.26,2191.76,0
ORD100193,2023-06-03,Pune,West,Women,Dresses,Dresses Style 119,Premium,5,3049,1839.53,0.061958933745984074,14300.44,9197.67,5102.76,0
ORD100194,2024-08-05,Mumbai,West,Men,Jeans,Jeans Style 158,Budget,5,1135,743.93,0.022543875546369385,5547.06,3719.63,1827.43,0
ORD100195,2024-08-16,Hyderabad,South,Footwear,Formal Shoes,Formal Shoes Style 192,Middle,3,1205,797.58,0.06954156483280532,-3363.61,2392.73,-970.88,1
ORD100196,2023-01-19,Mumbai,West,Women,Ethnic Wear,Ethnic Wear Style 118,Budget,1,1969,1101.42,0.3057133002809569,1367.05,1101.42,265.63,0
ORD100197,2023-06-10,Bengaluru,South,Women,Ethnic Wear,Ethnic Wear Style 138,Premium,4,874,605.29,0.07399863866856118,3237.3,2421.14,816.16,0
ORD100198,2023-02-19,Hyderabad,South,Men,Shirts,Shirts Style 69,Premium,5,3557,2115.74,0.051807876623881546,-16863.6,10578.68,-6284.92,1
ORD100199,2023-12-15,Pune,West,Accessories,Bags,Bags Style 129,Middle,5,3203,1800.37,0.013347997241594379,15801.23,9001.87,6799.36,0
ORD100200,2023-11-09,Mumbai,West,Women,Dresses,Dresses Style 106,Premium,12,987,679.44,0.3098254044555594,8174.43,8153.33,21.1,0
ORD100201,2024-02-18,Delhi,North,Accessories,Belts,Belts Style 205,Premium,4,1069,631.56,0.02495461998495061,4169.29,2526.23,1643.07,0
ORD100202,2024-08-04,Kolkata,East,Men,Shirts,Shirts Style 127,Premium,2,1674,1054.39,0.013924537111759517,3301.38,2108.78,1192.6,0
ORD100203,2024-02-03,Chennai,South,Accessories,Belts,Belts Style 21,Budget,5,2249,1502.68,0.08278683753221729,10314.06,7513.42,2800.64,0
ORD100204,2023-03-23,Pune,West,Footwear,Formal Shoes,Formal Shoes Style 161,Premium,1,2738,1894.85,0.030869874337319525,-2653.48,1894.85,-758.63,1
ORD100205,2023-06-27,Pune,West,Accessories,Belts,Belts Style 86,Middle,1,1392,813.08,0.09805168220011061,1255.51,813.08,442.43,0
ORD100206,2023-06-26,Bengaluru,South,Women,Tops,Tops Style 98,Premium,2,3689,2552.25,0.016577454016327577,7255.69,5104.5,2151.19,0
ORD100207,2023-05-24,Hyderabad,South,Men,Shirts,Shirts Style 277,Middle,4,1370,764.18,0.045923987759695806,5228.34,3056.71,2171.63,0
ORD100208,2024-06-15,Ahmedabad,West,Footwear,Sandals,Sandals Style 58,Budget,5,2926,1991.4,0.08795818549515293,13343.17,9956.98,3386.19,0
ORD100209,2023-01-26,Bengaluru,South,Footwear,Sandals,Sandals Style 279,Premium,14,2791,1698.63,0.29236463480297675,27650.14,23780.8,3869.35,0
ORD100210,2024-08-23,Chennai,South,Footwear,Formal Shoes,Formal Shoes Style 85,Middle,3,3351,1890.32,0.018672329577304147,9865.29,5670.95,4194.34,0
ORD100211,2023-03-13,Gurgaon,North,Men,Shirts,Shirts Style 259,Premium,2,3401,2155.12,0.0447602940320217,6497.54,4310.24,2187.3,0
ORD100212,2023-10-10,Chennai,South,Footwear,Sandals,Sandals Style 260,Premium,1,1814,1240.95,0.2776337258857039,1310.37,1240.95,69.42,0
ORD100213,2024-01-01,Delhi,North,Footwear,Sneakers,Sneakers Style 162,Budget,14,3887,2420.84,0.3982623984118115,32745.36,33891.74,-1146.38,0
ORD100214,2023-09-17,Delhi,North,Women,Ethnic Wear,Ethnic Wear Style 133,Middle,3,2360,1308.39,0.009303048646002721,7014.13,3925.18,3088.95,0
ORD100215,2023-08-15,Kolkata,East,Accessories,Watches,Watches Style 131,Middle,3,2218,1436.71,0.09012960107746489,6054.28,4310.13,1744.15,0
ORD100216,2024-08-10,Ahmedabad,West,Accessories,Bags,Bags Style 75,Premium,2,989,606.27,0.07190774473538557,1835.77,1212.55,623.22,0
ORD100217,2023-10-06,Delhi,North,Men,T-Shirts,T-Shirts Style 248,Budget,14,1730,1143.35,0.25466733998760366,18051.96,16006.86,2045.1,0
ORD100218,2023-06-05,Gurgaon,North,Women,Dresses,Dresses Style 294,Middle,1,1767,992.28,0.007267087161001629,1754.16,992.28,761.88,0
ORD100219,2023-05-23,Pune,West,Footwear,Sneakers,Sneakers Style 210,Middle,4,2819,1874.38,0.08712044822630521,10293.63,7497.52,2796.11,0
ORD100220,2023-04-25,Bengaluru,South,Women,Ethnic Wear,Ethnic Wear Style 35,Premium,3,2177,1347.68,0.04470555438064255,6239.03,4043.04,2195.99,0
ORD100221,2024-10-20,Mumbai,West,Men,T-Shirts,T-Shirts Style 275,Middle,14,953,542.37,0.3949365116060197,8072.76,7593.17,479.58,0
ORD100222,2024-12-13,Mumbai,West,Men,Shirts,Shirts Style 120,Middle,1,3610,2273.94,0.06282381104632814,3383.21,2273.94,1109.26,0
ORD100223,2024-03-12,Mumbai,West,Accessories,Bags,Bags Style 222,Premium,1,3667,2345.98,0.03012652607600004,3556.53,2345.98,1210.55,0
ORD100224,2023-02-10,Mumbai,West,Footwear,Sandals,Sandals Style 158,Middle,1,2455,1379.33,0.018533017952871444,2409.5,1379.33,1030.17,0
ORD100225,2023-09-25,Hyderabad,South,Footwear,Sandals,Sandals Style 201,Budget,5,2148,1252.36,0.025230724983940658,10469.02,6261.78,4207.24,0
ORD100226,2024-03-20,Kolkata,East,Accessories,Belts,Belts Style 47,Budget,1,1831,1125.27,0.05174463517550413,1736.26,1125.27,610.99,0
ORD100227,2024-06-10,Kolkata,East,Footwear,Sandals,Sandals Style 28,Premium,5,2373,1555.25,0.05916971623063255,11162.95,7776.26,3386.69,0
ORD100228,2024-02-10,Hyderabad,South,Women,Tops,Tops Style 210,Middle,3,3798,2242.13,0.0983840312855438,10273.01,6726.38,3546.63,0
ORD100229,2024-07-26,Delhi,North,Women,Ethnic Wear,Ethnic Wear Style 291,Premium,12,1161,696.25,0.3957299036351576,8418.69,8355.05,63.64,0
ORD100230,2024-03-07,Mumbai,West,Accessories,Bags,Bags Style 295,Middle,1,2125,1434.37,0.004949685349366662,2114.48,1434.37,680.11,0
ORD100231,2023-12-07,Pune,West,Men,Jeans,Jeans Style 59,Middle,1,2600,1540.98,0.08166821754507181,2387.66,1540.98,846.68,0
ORD100232,2023-07-02,Kolkata,East,Footwear,Sneakers,Sneakers Style 72,Middle,14,1706,1008.6,0.26972336798469726,17441.93,14120.45,3321.47,0
ORD100233,2024-03-31,Pune,West,Men,T-Shirts,T-Shirts Style 158,Middle,5,3449,2321.8,0.0955060511484989,15598.0,11608.98,3989.01,0
ORD100234,2024-03-06,Gurgaon,North,Men,Shirts,Shirts Style 84,Budget,2,2147,1327.78,0.03838388830449795,4129.18,2655.56,1473.62,0
ORD100235,2023-04-23,Bengaluru,South,Accessories,Watches,Watches Style 266,Middle,1,2593,1690.12,0.0668572646722914,2419.64,1690.12,729.52,0
ORD100236,2023-07-29,Hyderabad,South,Women,Dresses,Dresses Style 296,Middle,12,1570,891.89,0.3585959583199141,12084.05,10702.7,1381.35,0
ORD100237,2023-09-15,Bengaluru,South,Men,Jeans,Jeans Style 127,Middle,3,2656,1619.91,0.008439238054454234,7900.76,4859.73,3041.03,0
ORD100238,2023-08-11,Kolkata,East,Footwear,Sneakers,Sneakers Style 122,Premium,5,2261,1380.53,0.08518412368739477,10341.99,6902.66,3439.33,0
ORD100239,2023-01-30,Chennai,South,Accessories,Belts,Belts Style 118,Middle,12,3694,2086.49,0.363902653862892,28196.92,25037.83,3159.09,0
ORD100240,2024-09-03,Bengaluru,South,Accessories,Belts,Belts Style 275,Middle,4,3780,2104.39,0.06457405100956123,14143.64,8417.56,5726.08,0
ORD100241,2024-10-30,Ahmedabad,West,Accessories,Watches,Watches Style 176,Middle,11,3854,2356.51,0.26075678332714763,31339.48,25921.57,5417.91,0
ORD100242,2024-09-19,Noida,North,Accessories,Watches,Watches Style 75,Middle,4,2448,1524.71,0.014055296757836079,9654.37,6098.83,3555.54,0
ORD100243,2024-07-10,Mumbai,West,Women,Ethnic Wear,Ethnic Wear Style 245,Premium,11,3295,2007.69,0.31212253364923404,24932.12,22084.63,2847.49,0
ORD100244,2024-06-25,Ahmedabad,West,Men,Jeans,Jeans Style 285,Premium,2,923,630.65,0.031396671737735284,1788.04,1261.3,526.74,0
ORD100245,2023-03-18,Mumbai,West,Men,T-Shirts,T-Shirts Style 42,Budget,4,3940,2494.24,0.01541450431784871,15517.07,9976.97,5540.09,0
ORD100246,2023-12-20,Hyderabad,South,Women,Dresses,Dresses Style 280,Middle,4,2356,1492.89,0.09664173858664074,8513.25,5971.58,2541.67,0
ORD100247,2024-09-28,Hyderabad,South,Men,Shirts,Shirts Style 152,Budget,4,3282,2166.73,0.07823883294600874,12100.88,8666.93,3433.95,0
ORD100248,2023-06-14,Gurgaon,North,Men,T-Shirts,T-Shirts Style 173,Middle,4,2709,1881.68,0.02277497361032096,10589.21,7526.73,3062.48,0
ORD100249,2024-07-12,Delhi,North,Men,Jeans,Jeans Style 147,Budget,12,1776,1101.15,0.3521133839440729,13807.76,13213.81,593.95,0
ORD100250,2024-10-27,Mumbai,West,Accessories,Watches,Watches Style 203,Middle,10,2051,1190.57,0.29286753332888055,14503.29,11905.72,2597.57,0
ORD100251,2024-12-04,Kolkata,East,Footwear,Sandals,Sandals Style 163,Budget,5,3821,2355.72,0.045597927575993694,18233.85,11778.58,6455.27,0
ORD100252,2023-02-17,Kolkata,East,Accessories,Bags,Bags Style 13,Middle,1,3584,2004.78,0.0893090205195415,3263.92,2004.78,1259.14,0
ORD100253,2024-05-08,Gurgaon,North,Accessories,Watches,Watches Style 204,Middle,5,2549,1666.74,0.07227069576982285,11823.91,8333.7,3490.21,0
ORD100254,2023-07-13,Kolkata,East,Accessories,Belts,Belts Style 67,Premium,9,818,571.94,,5299.92,5147.49,152.43,0
ORD100255,2023-03-06,Mumbai,West,Men,T-Shirts,T-Shirts Style 164,Budget,5,940,625.42,0.07534279222569691,4345.89,3127.09,1218.8,0
ORD100256,2024-06-30,Chennai,South,Footwear,Formal Shoes,Formal Shoes Style 173,Middle,4,1213,722.85,0.0024498448267652353,4840.11,2891.41,1948.71,0
ORD100257,2023-10-17,Hyderabad,South,Footwear,Sandals,Sandals Style 13,Middle,8,2480,1659.56,0.3250936402105627,13390.14,13276.48,113.66,0
ORD100258,2023-07-03,Chennai,South,Footwear,Formal Shoes,Formal Shoes Style 233,Budget,14,1431,981.55,0.31076540417913495,13808.13,13741.65,66.47,0
ORD100259,2024-10-31,Pune,West,Men,T-Shirts,T-Shirts Style 10,Premium,3,2104,1437.66,0.26843810176980815,4617.62,4312.98,304.64,0
ORD100260,2024-04-28,Noida,North,Women,Tops,Tops Style 59,Premium,4,1811,1074.82,0.030319405946104605,7024.37,4299.28,2725.08,0
ORD100261,2024-04-15,Noida,North,Women,Ethnic Wear,Ethnic Wear Style 241,Premium,2,1649,1085.47,0.08237780901011653,3026.32,2170.94,855.38,0
ORD100262,2023-06-03,Chennai,South,Accessories,Watches,Watches Style 139,Budget,2,2599,1525.67,0.00038199226585831084,5196.01,3051.35,2144.67,0
ORD100263,2024-09-24,Bengaluru,South,Footwear,Formal Shoes,Formal Shoes Style 198,Middle,2,1227,841.82,0.05718091636071537,-2313.68,1683.64,-630.04,1
ORD100264,2024-09-15,Noida,North,Accessories,Belts,Belts Style 175,Premium,2,1270,772.35,0.04938140404569287,2414.57,1544.69,869.88,0
ORD100265,2023-01-23,Pune,West,Men,Shirts,Shirts Style 211,Middle,1,1322,866.41,0.39261590615970077,802.96,866.41,-63.45,0
ORD100266,2024-10-13,Pune,West,Women,Dresses,Dresses Style 227,Middle,7,3387,2104.67,0.3798730247833533,14702.59,14732.66,-30.07,0
ORD100267,2023-08-24,Kolkata,East,Accessories,Belts,Belts Style 100,Budget,2,3588,2431.06,0.08221798868164233,6586.0,4862.11,1723.89,0
ORD100268,2024-09-12,Gurgaon,North,Men,T-Shirts,T-Shirts Style 65,Middle,4,3121,2172.81,0.07370965504320513,11563.81,8691.22,2872.59,0
ORD100269,2023-12-22,Pune,West,Accessories,Belts,Belts Style 46,Middle,1,2896,1816.89,0.01115122123212764,2863.71,1816.89,1046.82,0
ORD100270,2024-06-08,Pune,West,Women,Tops,Tops Style 182,Premium,4,1197,746.84,0.04136426749186353,4589.95,2987.38,1602.57,0
ORD100271,2024-06-19,Kolkata,East,Accessories,Watches,Watches Style 283,Middle,1,918,611.33,0.07739913781527626,846.95,611.33,235.62,0
ORD100272,2024-05-16,Pune,West,Women,Ethnic Wear,Ethnic Wear Style 55,Middle,1,2497,1536.47,0.018173919070946298,2451.62,1536.47,915.15,0
ORD100273,2024-06-02,Mumbai,West,Men,Jeans,Jeans Style 264,Middle,3,3220,2241.54,0.06464587416379305,9035.52,6724.61,2310.91,0
ORD100274,2023-08-13,Gurgaon,North,Men,T-Shirts,T-Shirts Style 79,Middle,4,1415,826.69,0.006569485895436578,5622.82,3306.77,2316.04,0
ORD100275,2023-05-04,Gurgaon,North,Accessories,Watches,Watches Style 28,Middle,1,1430,999.14,0.07851895431484085,1317.72,999.14,318.58,0
ORD100276,2023-10-05,Kolkata,East,Men,Shirts,Shirts Style 181,Budget,7,3209,2172.75,0.384411266769186,13827.97,15209.23,-1381.26,0
ORD100277,2024-03-31,Noida,North,Accessories,Belts,Belts Style 57,Premium,3,1290,892.82,0.08098601873605862,3556.58,2678.46,878.12,0
ORD100278,2024-07-12,Kolkata,East,Women,Tops,Tops Style 226,Middle,2,2852,1667.1,0.32459686692534584,3852.5,3334.2,518.3,0
ORD100279,2023-01-15,Ahmedabad,West,Men,Jeans,Jeans Style 3,Premium,6,3445,2177.34,0.3641281516771744,13143.47,13064.04,79.43,0
ORD100280,2024-06-01,Noida,North,Accessories,Bags,Bags Style 272,Premium,1,3178,2154.9,0.07931428739967394,2925.94,2154.9,771.04,0
ORD100281,2024-08-02,Hyderabad,South,Accessories,Belts,Belts Style 154,Budget,1,2155,1326.51,0.025954178317609034,2099.07,1326.51,772.56,0
ORD100282,2024-01-25,Mumbai,West,Accessories,Belts,Belts Style 141,Budget,13,2096,1316.75,0.3940203406608171,-16511.73,17117.71,605.98,1
ORD100283,2023-12-28,Noida,North,Women,Ethnic Wear,Ethnic Wear Style 44,Premium,3,1862,1292.27,0.07813488406144063,5149.54,3876.82,1272.71,0
ORD100284,2023-05-17,Pune,West,Women,Dresses,Dresses Style 91,Middle,4,3018,2025.72,0.004605673418995637,12016.4,8102.87,3913.53,0
ORD100285,2024-09-04,Kolkata,East,Men,Shirts,Shirts Style 129,Budget,5,809,463.61,0.0901383096641935,-3680.39,2318.07,-1362.32,1
ORD100286,2024-11-02,Kolkata,East,Men,Shirts,Shirts Style 206,Middle,4,3251,2235.92,0.36313974600205345,-8281.73,8943.68,661.95,1
ORD100287,2023-01-17,Chennai,South,Men,T-Shirts,T-Shirts Style 116,Middle,11,1905,1116.44,0.34849466105618143,13652.29,12280.88,1371.41,0
ORD100288,2023-09-23,Kolkata,East,Men,T-Shirts,T-Shirts Style 149,Premium,1,3201,1868.53,0.06795499271339084,2983.48,1868.53,1114.95,0
ORD100289,2023-04-09,Ahmedabad,West,Footwear,Formal Shoes,Formal Shoes Style 242,Premium,2,1351,897.69,0.04009417624730467,2593.67,1795.39,798.28,0
ORD100290,2024-09-19,Noida,North,Men,Shirts,Shirts Style 280,Middle,4,1274,880.48,0.006900759261281631,5060.83,3521.94,1538.9,0
ORD100291,2023-10-10,Noida,North,Footwear,Sneakers,Sneakers Style 248,Budget,13,3383,1937.58,0.3481976030298932,28665.62,25188.5,3477.12,0
ORD100292,2024-09-19,Gurgaon,North,Men,T-Shirts,T-Shirts Style 138,Middle,5,1480,906.48,1.1634755366141115e-06,7399.99,4532.39,2867.6,0
ORD100293,2024-11-10,Gurgaon,North,Footwear,Sandals,Sandals Style 239,Premium,4,2338,1304.1,0.38241015710101334,5775.7,5216.41,559.29,0
ORD100294,2023-06-18,Pune,West,Men,Shirts,Shirts Style 47,Middle,5,3384,1998.98,0.025281360608920056,16492.24,9994.91,6497.33,0
ORD100295,2024-07-04,Noida,North,Women,Dresses,Dresses Style 162,Middle,8,3600,2203.81,0.3071034521741299,19955.42,17630.51,2324.91,0
ORD100296,2023-09-11,Kolkata,East,Men,Shirts,Shirts Style 102,Middle,1,3632,2159.17,0.06015538792998241,3413.52,2159.17,1254.35,0
ORD100297,2023-07-10,Kolkata,East,Footwear,Sneakers,Sneakers Style 167,Budget,8,903,509.96,0.2770293631192222,5222.74,4079.65,1143.09,0
ORD100298,2024-05-23,Kolkata,East,Men,Jeans,Jeans Style 63,Budget,5,2920,1753.0,0.034534195224488785,-14095.8,8764.99,-5330.81,1
ORD100299,2024-07-14,Gurgaon,North,Accessories,Bags,Bags Style 78,Middle,10,3971,2621.52,0.36793084783915875,25099.47,26215.22,-1115.75,0
ORD100300,2023-09-27,Chennai,South,Men,Shirts,Shirts Style 193,Premium,3,3772,2383.77,0.08171281420155851,-10391.34,7151.31,-3240.03,1
ORD100301,2024-03-28,Delhi,North,Accessories,Bags,Bags Style 151,Budget,3,1458,830.71,0.03965536819899632,4200.55,2492.12,1708.43,0
ORD100302,2024-05-28,Noida,North,Women,Ethnic Wear,Ethnic Wear Style 113,Middle,3,3862,2131.14,0.09060870604812606,10536.21,6393.43,4142.78,0
ORD100303,2023-01-12,Pune,West,Footwear,Sneakers,Sneakers Style 59,Middle,1,3749,2473.98,0.3001074948503154,2623.9,2473.98,149.91,0
ORD100304,2023-02-02,Chennai,South,Accessories,Bags,Bags Style 79,Middle,5,2273,1380.2,0.020540140847802937,-11131.56,6901.01,-4230.55,1
ORD100305,2023-08-03,Gurgaon,North,Footwear,Sandals,Sandals Style 62,Middle,4,3900,2695.64,0.0325253905924552,15092.6,10782.58,4310.03,0
ORD100306,2024-10-30,Ahmedabad,West,Men,Jeans,Jeans Style 219,Budget,5,2235,1476.63,0.3105401503542387,7704.71,7383.13,321.58,0
ORD100307,2024-11-19,Gurgaon,North,Footwear,Formal Shoes,Formal Shoes Style 295,Premium,9,2626,1557.53,0.2902800634101411,16773.52,14017.78,2755.74,0
ORD100308,2023-08-07,Delhi,North,Accessories,Belts,Belts Style 134,Middle,4,3979,2243.42,0.04580222116682588,15187.01,8973.67,6213.34,0
ORD100309,2024-12-19,Ahmedabad,West,Men,T-Shirts,T-Shirts Style 154,Middle,1,2266,1449.45,0.027109625376406578,2204.57,1449.45,755.12,0
ORD100310,2023-09-23,Pune,West,Footwear,Formal Shoes,Formal Shoes Style 68,Budget,5,3738,2406.45,0.0772301015165343,17246.57,12032.26,5214.31,0
ORD100311,2023-01-07,Bengaluru,South,Men,Shirts,Shirts Style 145,Budget,4,3944,2280.74,0.37597024099966403,9844.69,9122.96,721.73,0
ORD100312,2024-01-05,Delhi,North,Women,Ethnic Wear,Ethnic Wear Style 248,Budget,5,3998,2715.43,0.37107839781867824,12572.14,13577.17,-1005.02,0
ORD100313,2023-02-12,Kolkata,East,Men,Jeans,Jeans Style 63,Budget,5,2886,1967.16,0.01992703364668008,14142.45,9835.78,4306.67,0
ORD100314,2024-01-01,Pune,West,Footwear,Sandals,Sandals Style 138,Premium,13,1745,1118.56,0.3599100212179248,14520.44,14541.31,-20.87,0
ORD100315,2023-12-04,Delhi,North,Footwear,Formal Shoes,Formal Shoes Style 238,Middle,5,3351,2153.08,0.02002820178676259,16419.43,10765.38,5654.05,0
ORD100316,2024-11-21,Ahmedabad,West,Men,T-Shirts,T-Shirts Style 56,Premium,11,1094,662.16,0.290328027157329,8540.19,7283.79,1256.41,0
ORD100317,2023-07-06,Pune,West,Women,Dresses,Dresses Style 92,Budget,11,2011,1256.7,0.37504647012159376,13824.6,13823.74,0.86,0
ORD100318,2024-06-13,Chennai,South,Footwear,Sandals,Sandals Style 207,Budget,2,2028,1268.3,0.030104607783431304,3933.9,2536.6,1397.29,0
ORD100319,2023-05-09,Gurgaon,North,Footwear,Sandals,Sandals Style 21,Premium,1,2437,1399.01,0.01594922625413583,2398.13,1399.01,999.12,0
ORD100320,2023-08-30,Gurgaon,North,Footwear,Sneakers,Sneakers Style 234,Budget,3,1602,883.01,0.08058445326178332,4418.71,2649.04,1769.67,0
ORD100321,2024-06-18,Kolkata,East,Men,T-Shirts,T-Shirts Style 110,Middle,4,3000,1747.23,0.08281168290063429,11006.26,6988.91,4017.35,0
ORD100322,2023-06-26,Ahmedabad,West,Women,Ethnic Wear,Ethnic Wear Style 118,Premium,1,2036,1143.51,0.09035584434325304,1852.04,1143.51,708.52,0
ORD100323,2023-09-18,Ahmedabad,West,Footwear,Sneakers,Sneakers Style 141,Middle,3,3261,2092.2,0.04392106012497174,9353.32,6276.6,3076.72,0
ORD100324,2024-11-02,Mumbai,West,Footwear,Formal Shoes,Formal Shoes Style 289,Middle,7,1396,921.16,0.35781094267802954,6275.47,6448.15,-172.68,0
ORD100325,2024-02-18,Bengaluru,South,Women,Ethnic Wear,Ethnic Wear Style 234,Budget,3,3821,2465.29,0.012149539108776542,11323.73,7395.88,3927.85,0
ORD100326,2024-06-23,Gurgaon,North,Footwear,Formal Shoes,Formal Shoes Style 175,Middle,3,2965,2057.65,0.021955392322980195,8699.71,6172.95,2526.76,0
ORD100327,2023-10-16,Bengaluru,South,Footwear,Formal Shoes,Formal Shoes Style 93,Middle,10,1248,747.72,0.28055007066590276,8978.74,7477.18,1501.56,0
ORD100328,2023-08-27,Bengaluru,South,Men,T-Shirts,T-Shirts Style 103,Middle,2,2864,1743.54,0.020625211383615262,5609.86,3487.09,2122.77,0
ORD100329,2023-07-12,Bengaluru,South,Women,Dresses,Dresses Style 144,Budget,11,2588,1767.2,0.3112178585238885,19608.25,19439.17,169.08,0
